Date,WALMEX.MX,AMXL.MX,BIMBOA.MX,CEMEXCPO.MX,GMEXICOB.MX,FEMSAUBD.MX,PE&OLES.MX,TLEVICPO.MX,GFINBURO.MX,ELEKTRA.MX,AC.MX,ALFAA.MX,ALSEA.MX,BBAJIOO.MX,BOLSAA.MX,GCC.MX,GENTERA.MX,GFNORTEO.MX,GCARSOA1.MX,GRUMAB.MX,KIMBERA.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,MEXCHEM.MX,OMAB.MX,PINFRA.MX,RA.MX,SANMEXB.MX,TLEVISACPO.MX,VASCONI.MX,VITROA.MX
2009-04-01 00:00:00,16.940000534057617,,12.994999885559082,6.54108190536499,10.661794662475586,35.31999969482422,147.80999755859375,,18.389999389648438,481.1199951171875,26.0,1.9751379489898682,4.285782814025879,,7.900000095367432,28.600000381469727,,18.860000610351562,16.842693328857422,5.550000190734863,15.66333293914795,3.950000047683716,33.0,14.670000076293945,,12.770000457763672,17.700000762939453,,,39.38999938964844,5.739999771118164,4.5
2009-04-02 00:00:00,17.780000686645508,,13.0625,7.159358024597168,9.06350040435791,36.91999816894531,151.22999572753906,,18.639999389648438,493.7300109863281,26.329999923706055,1.9924949407577515,4.87994909286499,,8.279999732971191,28.600000381469727,,20.510000228881836,17.023588180541992,5.820000171661377,15.853333473205566,4.114999771118164,33.0,16.350000381469727,,13.640000343322754,18.75,,,42.599998474121094,5.5,4.400000095367432
2009-04-03 00:00:00,18.2450008392334,,13.012499809265137,7.075047969818115,9.823664665222168,38.06999969482422,148.2899932861328,,18.655000686645508,517.4099731445312,26.489999771118164,2.093902111053467,4.87994909286499,,8.229999542236328,28.600000381469727,,21.43000030517578,17.243593215942383,5.900000095367432,16.476665496826172,4.150000095367432,33.0,15.979999542236328,,14.270000457763672,18.75,,,41.939998626708984,5.5,4.699999809265137
2009-04-06 00:00:00,18.360000610351562,,13.444999694824219,7.032893180847168,9.979596138000488,37.959999084472656,145.57000732421875,,18.450000762939453,524.8699951171875,26.489999771118164,2.1907401084899902,4.928650856018066,,8.270000457763672,28.600000381469727,,21.059999465942383,17.023588180541992,5.880000114440918,16.079999923706055,4.125,34.0,15.880000114440918,,14.239999771118164,18.75,,,41.560001373291016,5.739999771118164,4.800000190734863
2009-04-07 00:00:00,18.149999618530273,,13.625,6.983712196350098,10.086798667907715,36.41999816894531,155.36000061035156,,18.625,529.9000244140625,26.809999465942383,2.1916539669036865,4.967613220214844,,8.34000015258789,28.600000381469727,,20.530000686645508,17.180036544799805,5.809999942779541,16.00666618347168,4.005000114440918,34.0,14.829999923706055,,13.630000114440918,18.979999542236328,,,40.56999969482422,5.75,6.269999980926514
2009-04-08 00:00:00,17.815000534057617,,13.337499618530273,6.9907379150390625,10.340187072753906,36.40999984741211,151.6199951171875,,18.049999237060547,542.0,27.600000381469727,2.1816039085388184,5.055275917053223,,8.649999618530273,28.600000381469727,,20.690000534057617,16.886695861816406,5.860000133514404,15.789999961853027,4.125,34.0,15.0,,13.729999542236328,19.780000686645508,,,40.7400016784668,5.75,5.610000133514404
2009-04-13 00:00:00,19.0,,14.77750015258789,7.5176777839660645,11.012639999389648,36.91999816894531,159.88999938964844,,18.9950008392334,591.780029296875,28.299999237060547,2.306762933731079,5.571518898010254,,9.510000228881836,27.979999542236328,,22.530000686645508,17.551603317260742,5.96999979019165,16.003332138061523,4.224999904632568,35.0,15.5,,14.430000305175781,20.18000030517578,,,42.9900016784668,5.739999771118164,5.869999885559082
2009-04-14 00:00:00,18.375,,15.489999771118164,7.215565204620361,11.714329719543457,37.15999984741211,163.30999755859375,,19.684999465942383,588.280029296875,28.649999618530273,2.3634049892425537,5.259825229644775,,10.270000457763672,27.979999542236328,,22.649999618530273,18.099172592163086,5.949999809265137,16.106666564941406,4.199999809265137,36.5,15.470000267028809,,14.680000305175781,19.969999313354492,,,43.189998626708984,5.739999771118164,5.929999828338623
2009-04-15 00:00:00,18.725000381469727,,15.5,7.180436134338379,11.441451072692871,36.869998931884766,164.6999969482422,,20.0,590.030029296875,29.700000762939453,2.3999478816986084,5.32800817489624,,10.289999961853027,27.799999237060547,,22.729999542236328,18.578298568725586,6.21999979019165,16.233333587646484,4.199999809265137,36.5,15.359999656677246,,14.5,19.989999771118164,,,44.349998474121094,5.5,6.059999942779541
2009-04-16 00:00:00,19.165000915527344,,15.5,7.531729221343994,11.655856132507324,37.7400016784668,166.3699951171875,,20.09000015258789,591.4400024414062,28.149999618530273,2.4182190895080566,5.279305934906006,,10.609999656677246,27.989999771118164,,22.65999984741211,18.578298568725586,6.579999923706055,16.329999923706055,4.199999809265137,37.0,15.989999771118164,,14.5,19.989999771118164,,,44.029998779296875,5.739999771118164,6.059999942779541
